Date;2024-12-03 17:35:26;Config settings;{'BrownianMotion': {'N': 20, 'x0': '10 * np.random.randn(N, 2)', 'mu': '0', 'D': '0.1', 'id': 'Targets'}, 'SimpleIntegrators': {'N': 10, 'x0': '10 * np.random.randn(N, 2)', 'id': 'Herders'}, 'integrator': {'dt': 0.05}, 'simulator': {'dt': 0.05, 'T': 50}, 'environment': {'dimensions': [50, 50]}, 'renderer': {'background_color': 'white', 'agent_colors': ['blue', 'red'], 'render_mode': 'pygame', 'render_dt': 0.05}, 'logger': {'log_freq': 0, 'save_freq': 10, 'comment_enable': False, 'log_path': '/../logs', 'log_name': ''}, 'repulsion': {'ity': 3, 'dis': 2.5}};Comment;
['Step', 0];['Population', 'Targets'];"['State', array([-11.85377453,  -1.10170503,   5.95089577,  11.21252367,
         3.36873381, -24.64647101,  13.80072746,  -0.32130006,
       -10.29742895, -16.90430902,  -3.12327149,  10.41273095,
        11.94017493,  -4.62045034,  -2.29283793,   0.25131094,
       -10.09854348,  -9.54603278,  -6.82632854, -11.32752876,
        -7.77822692,  -1.64286909,  -3.15120584, -14.98383065,
         9.1303766 ,  19.62443635,  -9.45427295,  10.75870748,
         1.37287617,   8.36263334,  -3.32485685,  14.41430418,
        -1.7240608 ,  -5.45368176,  16.68223551,  -4.37115735,
        18.841456  ,  -0.61474803,  -3.51268213,  -0.48215426])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";"['External forces', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['Population', 'Herders'];"['State', array([ 20.90296969,  11.710887  ,   6.46289074,   3.10709022,
        12.94840244,   9.50350072,  -0.61560078,   0.22979633,
       -10.05265172, -17.99529521,  -1.23639365,  11.87246665,
       -18.55582611,   0.80753575, -23.2753839 ,  11.94092782,
        10.71892185,  20.93570168,   4.65766044,   0.79744635])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.])]";"['External forces', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0.])]";"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 830];['Population', 'Targets'];"['State', array([-0.77161833,  0.25898562, -0.93308867,  0.40369251, -0.74601353,
        0.26374639, -0.74227844,  0.10064461, -0.67559875,  0.23574846,
       -0.83222485,  0.2899609 , -0.81091208,  0.47814652, -0.8855805 ,
        0.35248636, -0.77625444,  0.31310278, -0.70435964, -0.60845214,
       -0.75155917,  0.29697316, -0.64779232,  0.09545624, -0.89418465,
        0.36149837, -0.78945518,  0.31838551, -0.79051364,  0.39746235,
       -0.67942146,  0.01630775, -0.6542669 ,  0.14217757, -0.80236939,
        0.49348236, -0.62035139,  0.07988338, -0.85685539,  0.35357083])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  2.29903182, -1.10802532, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 , -2.42715178,
       -1.02826225,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  2.31112199,
       -1.38035654,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 840];['Population', 'Targets'];"['State', array([ 0.28172899,  0.33711709,  0.25889443,  0.6046118 ,  0.32045453,
        0.37090588,  0.30999238,  0.17637118,  0.32875034,  0.33628475,
        0.23005146,  0.39743213,  0.31081104,  0.86513768,  0.33676494,
        0.62333509,  0.33924723,  0.61213118, -0.05635116, -0.73907891,
        0.2121552 ,  0.31399605,  0.21595292,  0.07849978,  0.22883715,
        0.53531561,  0.20006785,  0.41749321,  0.30765122,  0.5019508 ,
        0.25538535,  0.02188826,  0.2398176 ,  0.05764519,  0.27892479,
        0.74697093,  0.32802635,  0.16545823,  0.24961032,  0.55151985])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  2.29903182, -1.10802532, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 , -1.01919223,
        1.2674857 ,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 5.09837388,
       3.00864489, 0.        , 0.        , 0.        , 0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 850];['Population', 'Targets'];"['State', array([-0.05613022, -0.19840114,  0.1560445 , -0.09500679,  0.03004221,
       -0.14433241, -0.24330306, -0.25760363, -0.02882422, -0.18039569,
       -0.1586428 , -0.28174985,  1.1778425 , -0.10581253,  0.33435741,
       -0.08648802,  0.2060744 , -0.06175166, -0.5651145 , -0.6800719 ,
       -0.1493293 , -0.21529575, -0.36632466, -0.39440063,  0.19012851,
       -0.15692162, -0.08848945, -0.2360082 ,  0.32999925, -0.15743089,
       -0.30979971, -0.31600841, -0.41095171, -0.33925634,  0.77676543,
       -0.08985268, -0.19487788, -0.23583721,  0.09827181, -0.17623494])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  0.54422238, -1.6681381 , -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 ,  1.48017323,
        0.8644344 ,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -5.39345883, -0.71591627,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  3.37071406,
       -2.85599391,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 860];['Population', 'Targets'];"['State', array([-0.27925949,  0.99877191,  0.01778393,  0.84548156, -0.13885533,
        0.98170357, -0.351588  ,  0.97732084, -0.23612543,  0.98447249,
       -0.27512492,  1.02283744,  0.405585  , -0.74827426,  0.07348928,
        0.96833638, -0.08542574,  0.87346229, -0.75085228,  0.95992187,
       -0.1901779 ,  0.8925782 , -0.35700629,  0.91444782, -0.08707207,
        0.98433634, -0.13761012,  0.85819236,  0.12185848,  0.78364181,
       -0.20976305,  0.89037847, -0.48633431,  0.95616   ,  0.264698  ,
        0.5713206 , -0.12677205,  0.84748055,  0.03190885,  0.84527476])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666, -1.40988176,  0.06922256, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 ,  1.76124995,
       -0.82769235,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -0.92634685,  5.76732038,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -1.81783011,
       -3.26931302,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 870];['Population', 'Targets'];"['State', array([ 0.90199462,  0.73250973,  0.92460725,  0.58928215,  0.93464264,
        0.61392113,  0.95492684,  0.69601046,  1.06976112,  0.6204991 ,
        0.9146226 ,  0.69199916, -0.56980076, -0.13067323,  1.04211633,
        0.60071745,  1.07579972,  0.60295781,  0.76515302,  0.77246138,
        1.11010399,  0.59523134,  0.8685445 ,  0.63230694,  0.98089733,
        0.57018118,  0.98000653,  0.60978785,  1.11322743,  0.55513408,
        0.99252249,  0.6431924 ,  0.94409432,  0.65567569,  1.04618821,
        0.59208186,  1.08155738,  0.61677991,  1.04548499,  0.55694378])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  0.1195456 ,  1.8205567 , -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 , -0.17054322,
       -1.38754346,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  6.60507345, -1.39094099,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -4.92797133,
        1.56595483,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 880];['Population', 'Targets'];"['State', array([ 1.01817198, -0.92127364,  0.81298545, -0.87180972,  0.92786122,
       -0.94781601,  0.89730687, -0.88047481,  1.16639608, -0.98716101,
        0.83132487, -0.80890632, -0.36429643,  1.51683034,  0.94808052,
       -0.88573081,  1.03687586, -0.9389928 ,  0.64466433, -0.66270647,
        0.94113195, -0.87070173,  0.85710482, -0.84154038,  0.98423869,
       -0.92988058,  1.09327566, -1.00470372,  1.0849467 , -0.91735227,
        1.02961997, -0.84158458,  0.8718108 , -0.92117145,  0.9576452 ,
       -0.83794444,  1.02547673, -0.92177945,  1.23398974, -1.01335482])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  2.06240479, -0.05263144, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 , -1.28049387,
        1.00391837,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  1.30201682, -5.14822559,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  1.29025756,
        5.56323316,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 890];['Population', 'Targets'];"['State', array([-0.40720844, -1.05593483, -0.46357698, -0.82170854, -0.36692559,
       -0.97090881, -0.35811216, -0.99360967, -0.35417428, -1.04727921,
       -0.32223595, -0.72956874,  0.81670363,  0.43980466, -0.30507111,
       -0.79321715, -0.40537629, -1.03892452, -0.31189996, -0.45467861,
       -0.39077182, -0.85710196, -0.33320927, -0.76291391, -0.29347408,
       -0.78919684, -0.31472736, -1.0539773 , -0.39296152, -1.04692223,
       -0.38819159, -0.84403154, -0.36891723, -0.97112735, -0.35822765,
       -0.9656248 , -0.31129611, -0.9904813 , -0.33889179, -1.25222332])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  0.86985366, -2.02269471, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 ,  0.55786211,
        1.91985162,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -4.32832901, -1.95223469,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  4.41650598,
       -2.01958099,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 900];['Population', 'Targets'];"['State', array([-0.75800978,  0.20533594, -0.7581779 ,  0.27464405, -0.75415196,
        0.25325318, -0.67772588,  0.24046056, -0.72589237,  0.1704792 ,
       -0.61191591,  0.30419785,  0.65976192, -0.75757591, -0.68017758,
        0.28872196, -1.01756812,  0.14620849, -0.68847597,  0.43551393,
       -0.7630216 ,  0.28040012, -0.72081786,  0.30710381, -0.63718232,
        0.27259566, -0.77305175,  0.20519673, -0.92408765,  0.20902342,
       -0.75736469,  0.2843398 , -0.80060462,  0.2092406 , -0.71402899,
        0.27576777, -0.68188671,  0.28088285, -0.98933425,  0.12228291])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666, -1.35242994, -1.2153807 , -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 ,  1.67641649,
       -0.13988953,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -3.29323235,  4.06761398,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.01408617,
       -4.77108778,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 910];['Population', 'Targets'];"['State', array([ 0.36508084,  0.74190607,  0.3192476 ,  0.97894059,  0.44518883,
        0.83708732,  0.41994678,  0.84212029,  0.38049031,  0.94930601,
        0.45674592,  0.91798484, -0.46153489, -0.71695072,  0.48223182,
        0.93355369,  0.29070557,  1.01578752,  0.26347729,  1.1622346 ,
        0.33453148,  0.85728415,  0.37528341,  0.97145995,  0.40271706,
        0.80013122,  0.34422506,  1.00763597,  0.25650374,  1.01372859,
        0.40470489,  0.7461432 ,  0.37815832,  0.9758437 ,  0.49100271,
        0.86645203,  0.39588783,  0.85947981,  0.24094198,  1.08347173])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666, -0.90642822,  1.27696511, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 ,  0.24545691,
       -1.68646594,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  4.1651547 ,  4.03119976,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -3.99956712,
       -0.84224566,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 920];['Population', 'Targets'];"['State', array([ 1.11665805, -0.46715406,  1.15792366, -0.41912922,  1.13346945,
       -0.47560275,  1.37543602, -0.39278805,  1.27493872, -0.36187723,
        1.26262979, -0.36726344, -0.62919196,  0.50402506,  1.19535723,
       -0.3547462 ,  1.0350709 , -0.3946035 ,  1.28969084, -0.33873383,
        1.12143594, -0.44932861,  1.24290308, -0.38357914,  1.12289691,
       -0.43919258,  1.19375447, -0.32113936,  1.1239911 , -0.39755325,
        1.11702483, -0.46725147,  1.25392572, -0.38980995,  1.30543604,
       -0.45036434,  1.03069285, -0.44052337,  1.00039648, -0.39207559])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  1.5221678 ,  0.87123141, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 , -1.39414462,
       -0.46659148,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  3.77860753, -4.22594152,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -1.28960508,
        5.01794329,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 930];['Population', 'Targets'];"['State', array([-0.21604306, -1.29260322, -0.04910813, -1.23297097,  0.00275775,
       -1.15344329, -0.03490794, -1.28405924, -0.09634011, -1.35183799,
       -0.03131156, -1.30629275,  0.90949318,  0.77484344, -0.03097189,
       -1.19460401, -0.2017172 , -1.19067584, -0.05323882, -1.14508226,
       -0.13241985, -1.26955143, -0.09081016, -1.4003634 , -0.14749347,
       -1.17406735,  0.02169425, -1.24440237, -0.12735518, -1.16122532,
       -0.10923524, -1.20761778, -0.06072333, -1.26859472, -0.0095091 ,
       -1.43548724, -0.20866317, -1.13262235, -0.21173377, -1.17272129])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  1.35801921, -1.6324446 , -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 ,  0.0439362 ,
        1.54412966,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -3.61091212, -3.79499392,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  5.30866368,
        0.98798288,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 940];['Population', 'Targets'];"['State', array([-1.08572982, -0.32333405, -0.89215353, -0.26591809, -0.68188609,
       -0.13080095, -0.93978047, -0.32023011, -1.09848412, -0.4562897 ,
       -0.91216043, -0.29556657,  1.14585356, -0.92150765, -0.824511  ,
       -0.09506787, -1.00748715, -0.25068249, -0.73799023, -0.15093926,
       -0.97547215, -0.23415051, -1.01842625, -0.45287443, -0.99121528,
       -0.23590224, -0.77703528, -0.15966542, -0.85989907, -0.08898209,
       -0.91354691, -0.25920712, -0.94273877, -0.28441037, -1.13789912,
       -0.38156506, -1.02743683, -0.22674141, -1.00962223, -0.20295354])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548e+00,  2.63326521e+00,  1.43515650e+00, -3.44111312e+00,
        2.56142738e+00, -4.17241666e+00, -9.85714325e-01, -1.83807905e+00,
       -6.22336443e-02, -4.38318505e+00,  1.10358476e+00,  3.14614166e+00,
        3.40331921e+00,  1.67801670e+00,  1.95783179e+00,  2.32490600e-03,
        4.59167452e+00,  5.89830496e-01, -2.59499860e+00, -3.88608357e+00])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -4.3314856 ,  2.51220988,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  1.0379431 ,
       -5.04897777,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 950];['Population', 'Targets'];"['State', array([-0.36163243,  0.98204695, -0.13808865,  0.79810899,  0.00329636,
        0.66008613, -0.14563317,  0.67146239, -0.33178959,  0.84088809,
       -0.0955185 ,  0.61345123, -0.24805672, -1.31047568, -0.17609393,
        0.78474457, -0.17235854,  0.65655386, -0.02712148,  0.58875912,
       -0.23539084,  0.84828553, -0.29527024,  0.7562106 , -0.16414908,
        0.82402894, -0.00379164,  0.70230722, -0.2095356 ,  0.90902484,
       -0.03944894,  0.76615627, -0.16883049,  0.81508951, -0.40376967,
        0.91772841, -0.33241486,  0.96831498, -0.37259934,  0.90503197])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666, -1.66803097,  0.44910297, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 ,  0.9726073 ,
       -1.95264585,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  1.96511208,  5.51343574,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -3.83264826,
       -2.25801112,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 960];['Population', 'Targets'];"['State', array([ 1.07928891,  0.29327419,  1.11537532,  0.13766379,  0.99660608,
       -0.00431467,  1.17210084,  0.13950272,  0.99500375,  0.20048373,
        0.96060402, -0.06312505, -1.04800253, -0.20305922,  0.92264806,
        0.07947452,  0.90138783, -0.07533891,  1.03710988, -0.08705945,
        1.12367708,  0.23994414,  1.12823467,  0.16818552,  1.00134547,
        0.03894949,  1.086592  ,  0.05272769,  1.06877483,  0.13601364,
        1.11378538,  0.14635519,  1.0572169 ,  0.13150414,  0.96336611,
        0.16637149,  1.2009054 ,  0.365592  ,  1.05505815,  0.20981166])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  0.67200124,  1.51352713, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 , -1.13203215,
       -1.6630822 ,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  5.3551011 , -1.25180006,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -3.63181519,
        3.09533946,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
['Step', 970];['Population', 'Targets'];"['State', array([ 0.5155108 , -1.25066505,  0.72787557, -1.38748945,  0.47737244,
       -1.28161241,  0.78516029, -1.41432774,  0.35729833, -1.23591144,
        0.33372586, -1.18818497, -0.120925  ,  1.04665277,  0.24215713,
       -1.04557896,  0.25374611, -1.2074324 ,  0.43099424, -1.23529586,
        0.44133207, -1.29370052,  0.70341546, -1.31711731,  0.40594115,
       -1.22757486,  0.54093809, -1.2934228 ,  0.46341006, -1.24409825,
        0.50648328, -1.23014383,  0.4867688 , -1.25468104,  0.28943592,
       -0.9063806 ,  0.69295235, -1.33725197,  0.42398884, -1.22807097])]";"['Control input', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0.])]";['External forces', array([0])];['Population', 'Herders'];"['State', array([ 4.08870548,  2.63326521,  1.4351565 , -3.44111312,  2.56142738,
       -4.17241666,  1.82906947, -0.85862542, -0.06223364, -4.38318505,
        1.10358476,  3.14614166,  3.40331921,  1.6780167 , -1.4320358 ,
        0.76561126,  4.59167452,  0.5898305 , -2.5949986 , -3.88608357])]";"['Control input', array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -0.53493064, -5.21841985,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  2.72683135,
        4.94198082,  0.        ,  0.        ,  0.        ,  0.        ])]";['External forces', array([0])];"['Env', array([<Environments.empty_environment.EmptyEnvironment object at 0x0000021190954990>],
      dtype=object)]"
